idu,id_adr,type_lien,nb_adr,nb_parc
75116000BS0017,75116_2817_00029,GEO,6,1
75116000BU0035,75116_gctyoi_00003,GEO,2,1
75116000CF0009,75116_7801_00028,GEO,2,1
75116000BS0016,75116_2817_00043,GEO,6,1
75116000BU0008,75116_6362_00002_b,GEO,2,1
75116000BU0010,75116_6362_00009,GEO,4,1
75116000BU0001,75116_5584_00026,GEO,14,1
75116000CE0023,75116_4069_00010,GEO,1,1
75116000CD0030,75116_2832_00019,GEO,7,1
75116000BU0002,75116_8084_00024,GEO,2,1
75116000BT0078,75116_0503_00025,GEO,2,1
75116000CE0024,75116_4069_00012,GEO,1,1
75116000CE0027,75116_2832_00016,GEO,2,1
75116000BU0001,75116_3209_00006,GEO,14,1
75116000CD0030,75116_2832_00015,GEO,7,1
75116000BU0001,75116_8302_00003,GEO,14,1
75116000BU0008,75116_6362_00004,GEO,2,1
75116000BU0026,75116_fw8dmn_00005,GEO,1,1
75116000BT0019,75116_2817_00019,GEO,5,1
75116000BT0034,75116_2817_00007,GEO,2,1
75116000BS0017,75116_9990_00029,GEO,6,1
75116000BU0007,75116_6362_00002,GEO,2,1
75116000BS0006,75116_2817_00052,GEO,2,1
75116000CE0031,75116_2832_00024,GEO,1,1
75116000BU0001,75116_5584_00024,GEO,14,1
75116000BU0002,75116_6362_00008,GEO,2,1
75116000BT0087,75116_3405_00009_a,GEO,1,1
75116000BU0031,75116_gctyoi_00006,GEO,1,1
75116000CJ0019,75116_8989_00009_b,GEO,2,1
75116000CJ0017,75116_8989_00013,GEO,4,1
75116000DL0056,75116_2722_00011,GEO,2,1
75116000CQ0007,75116_6051_00025,GEO,2,1
75116000DD0001,75116_6051_00001,GEO,14,1
75116000CJ0014,75116_2199_00011_b,GEO,2,1
75116000DP0003,75116_fc8ewv_00006_b,GEO,3,1
75116000DL0054,75116_2722_00015,GEO,1,1
75116000CJ0011,75116_2199_00007,GEO,1,1
75116000DN0029,75116_6631_00002,GEO,3,1
75116000DM0079,75116_2722_00019,GEO,3,1
75116000DM0097,75116_2722_00040,GEO,2,1
75116000CM0023,75116_6631_00015,GEO,3,1
75116000DM0079,75116_6771_00055,GEO,3,1
75116000CJ0009,75116_2199_00003,GEO,1,1
75116000CJ0013,75116_2199_00011,GEO,1,1
75116000DM0067,75116_2722_00048,GEO,1,1
75116000DX0041,75116_z7tmzi_00007,GEO,1,1
75116000CJ0024,75116_8989_00003,GEO,2,1
75116000CG0041,75116_6127_00005,GEO,1,1
75116000DD0001,75116_6051_00003,GEO,14,1
75116000CQ0007,75116_sm71g3_00007,GEO,2,1
75116000DX0036,75116_z7tmzi_00011,GEO,3,1
75116000DD0001,75116_6051_00007,GEO,14,1
75116000DN0015,75116_3207_00004,GEO,3,1
75116000DD0001,75116_9107_00002,GEO,14,1
75116000DM0099,75116_ai2rw8_00002,GEO,2,1
75116000CG0054,75116_7801_00022,GEO,1,1
75116000DL0056,75116_2722_00009,GEO,2,1
75116000DD0001,75116_3337_00004,GEO,14,1
75116000DT0009,75116_2240_00004,GEO,4,1
75116000DN0028,75116_6631_00004,GEO,2,1
75116000CQ0004,75116_6051_00033,GEO,2,1
75116000DD0001,75116_6051_00005,GEO,14,1
75116000CJ0023,75116_2199_00006,GEO,2,1
75116000DD0001,75116_2198_00003,GEO,14,1
75116000DD0001,75116_6051_00009,GEO,14,1
75116000DD0001,75116_3337_00002,GEO,14,1
75116000DD0001,75116_9107_00008,GEO,14,1
75116000DT0009,75116_2240_00006,GEO,4,1
75116000DN0029,75116_7149_00102,GEO,3,1
75116000CJ0017,75116_2199_00018,GEO,4,1
75116000DM0077,75116_2722_00023,GEO,1,1
75116000DL0055,75116_2722_00011_b,GEO,1,1
75116000DL0057,75116_2722_00007,GEO,2,1
75116000DL0044,75116_2722_00014,GEO,1,1
75116000DM0078,75116_2722_00021,GEO,1,1
75116000DD0001,75116_9107_00006,GEO,14,1
75116000DN0015,75116_6631_00008_b,GEO,3,1
75116000DN0015,75116_6631_00008,GEO,3,1
75116000DJ0090,75116_8872_00065,GEO,2,1
75116000DN0028,75116_3811_00001,GEO,2,1
75116000DD0001,75116_2198_00001,GEO,14,1
75116000CJ0012,75116_2199_00009,GEO,1,1
75116000DN0029,75116_3811_00002,GEO,3,1
75116000DM0070,75116_3530_00008,GEO,2,1
75116000DJ0093,75116_4053_00003,GEO,1,1
75116000CJ0023,75116_8989_00005,GEO,2,1
75116000DM0099,75116_2722_00038,GEO,2,1
75116000DD0001,75116_9107_00010,GEO,14,1
75116000DE0005,75116_sm71g3_00008,GEO,2,1
75116000DM0097,75116_2722_00042,GEO,2,1
75116000DX0036,75116_4025_00009_b,GEO,3,1
75116000DM0070,75116_2722_00050,GEO,2,1
75116000DT0009,75116_2240_00010,GEO,4,1
75116000DE0006,75116_6051_00019,GEO,1,1
75116000CJ0021,75116_8989_00007_b,GEO,2,1
75116000CJ0024,75116_2199_00004,GEO,2,1
75116000CM0023,75116_6631_00013,GEO,3,1
75116000CJ0010,75116_2199_00005,GEO,1,1
75116000DE0005,75116_6051_00021,GEO,2,1
75116000CJ0017,75116_0170_00012,GEO,4,1
75116000DL0048,75116_2722_00022,GEO,1,1
75116000CQ0004,75116_6051_00031,GEO,2,1
75116000DD0001,75116_6051_00005_b,GEO,14,1
75116000DJ0090,75116_8872_00063,GEO,2,1
75116000DP0003,75116_fc8ewv_00004_t,GEO,3,1
75116000CJ0019,75116_2199_00014,GEO,2,1
75116000DM0079,75116_6771_00057,GEO,3,1
75116000DX0038,75116_z7tmzi_00009,GEO,2,1
75116000DE0010,75116_6051_00015,GEO,1,1
75116000DX0032,75116_4025_00009,GEO,1,1
75116000CG0053,75116_7801_00020,GEO,1,1
75116000DT0009,75116_2240_00008,GEO,4,1
75116000CJ0020,75116_2199_00012,GEO,2,1
75116000DM0059,75116_2722_00034,GEO,1,1
75116000CJ0017,75116_2018_00001,GEO,4,1
75116000CJ0021,75116_2199_00010,GEO,2,1
75116000CJ0020,75116_8989_00009,GEO,2,1
75116000DX0036,75116_4025_00011,GEO,3,1
75116000DP0003,75116_fc8ewv_00006,GEO,3,1
75116000DL0057,75116_2722_00005,GEO,2,1
75116000CI0103,75116_4385_00003,GEO,1,1
75116000DM0066,75116_2722_00046,GEO,1,1
75116000CL0033,75116_1153_00029,GEO,1,1
75116000DX0038,75116_4025_00010,GEO,2,1
75116000CM0023,75116_6626_00006,GEO,3,1
75116000CJ0014,75116_2199_00013,GEO,2,1
75116000FB0011,75116_8426_00006,GEO,2,1
75116000FA0042,75116_1065_00011_b,GEO,2,1
75116000FP0030,75116_58iofz_00025,GEO,2,1
75116000FA0095,75116_4271_00029,GEO,1,1
75116000DZ0016,75116_z7tmzi_00055,GEO,1,1
75116000FR0013,75116_7804_00048,GEO,1,1
75116000FK0113,75116_8059_00058_b,GEO,12,1
75116000DZ0017,75116_z7tmzi_00051,GEO,2,1
75116000DY0012,75116_z7tmzi_00019,GEO,4,1
75116000EW0058,75116_5940_00005,GEO,3,1
75116000FQ0015,75116_7804_00021,GEO,1,1
75116000FQ0008,75116_7804_00024,GEO,4,1
75116000ES0003,75116_z7tmzi_00042,GEO,4,1
75116000FP0030,75116_1680_00012,GEO,2,1
75116000FQ0003,75116_7804_00030,GEO,2,1
75116000EW0093,75116_2235_00009,GEO,1,1
75116000FK0113,75116_8637_00004,GEO,12,1
75116000EE0013,75116_4006_00020,GEO,2,1
75116000EE0014,75116_4006_00018,GEO,1,1
75116000FM0050,75116_0285_00019,GEO,1,1
75116000FA0044,75116_1065_00006,GEO,1,1
75116000FQ0003,75116_5832_00037,GEO,2,1
75116000FR0011,75116_7804_00050,GEO,1,1
75116000FQ0001,75116_5832_00041,GEO,2,1
75116000FQ0018,75116_7804_00015,GEO,5,1
75116000FP0034,75116_4123_00011,GEO,2,1
75116000FQ0011,75116_5744_00007,GEO,2,1
75116000FM0046,75116_0285_00015,GEO,1,1
75116000FP0034,75116_58iofz_00027,GEO,2,1
75116000FK0113,75116_8637_00005,GEO,12,1
75116000FP0079,75116_7804_00014,GEO,1,1
75116000FR0016,75116_7804_00046,GEO,1,1
75116000FQ0008,75116_5744_00013,GEO,4,1
75116000FP0046,75116_58iofz_00020,GEO,2,1
75116000FK0113,75116_8637_00003,GEO,12,1
75116000ES0003,75116_z7tmzi_00044,GEO,4,1
75116000FP0082,75116_58iofz_00008,GEO,2,1
75116000EE0064,75116_3488_00005,GEO,1,1
75116000FK0113,75116_8637_00008,GEO,12,1
75116000EW0058,75116_2235_00010,GEO,3,1
75116000FP0036,75116_58iofz_00026,GEO,1,1
75116000FQ0008,75116_7804_00024_b,GEO,4,1
75116000FQ0018,75116_5983_00009,GEO,5,1
75116000FA0093,75116_4271_00037,GEO,1,1
75116000DY0003,75116_z7tmzi_00035,GEO,4,1
75116000FO0061,75116_4123_00010,GEO,2,1
75116000EG0002,75116_6041_00043,GEO,1,1
75116000FP0005,75116_58iofz_00007,GEO,1,1
75116000FK0113,75116_8637_00002,GEO,12,1
75116000FQ0017,75116_7804_00017,GEO,1,1
75116000DY0031,75116_0830_00068,GEO,3,1
75116000ES0003,75116_z7tmzi_00040,GEO,4,1
75116000DY0013,75116_7587_00167,GEO,2,1
75116000EE0056,75116_4899_00005,GEO,2,1
75116000FQ0007,75116_7804_00026,GEO,1,1
75116000ES0040,75116_z7tmzi_00018,GEO,2,1
75116000FA0042,75116_3039_00028,GEO,2,1
75116000FA0088,75116_4271_00053,GEO,1,1
75116000DY0003,75116_z7tmzi_00033,GEO,4,1
75116000EE0038,75116_4006_00007,GEO,1,1
75116000DY0012,75116_z7tmzi_00021,GEO,4,1
75116000EW0058,75116_2235_00012,GEO,3,1
75116000DY0031,75116_0830_00070,GEO,3,1
75116000FP0046,75116_58iofz_00018,GEO,2,1
75116000FK0113,75116_8637_00001,GEO,12,1
75116000FK0113,75116_8059_00058,GEO,12,1
75116000FA0041,75116_1065_00011,GEO,2,1
75116000DZ0017,75116_9059_00014,GEO,2,1
75116000FM0043,75116_0285_00011,GEO,1,1
75116000FQ0018,75116_3862_00002,GEO,5,1
75116000DY0031,75116_0830_00072,GEO,3,1
75116000FA0043,75116_1065_00009,GEO,1,1
75116000FK0113,75116_8637_00009,GEO,12,1
75116000FQ0018,75116_5983_00011,GEO,5,1
75116000FP0082,75116_6123_00005,GEO,2,1
75116000DY0012,75116_2907_00006,GEO,4,1
75116000FA0041,75116_3039_00026,GEO,2,1
75116000FO0061,75116_58iofz_00029,GEO,2,1
75116000FK0113,75116_8637_00006,GEO,12,1
75116000ES0040,75116_7587_00169,GEO,2,1
75116000EE0013,75116_4006_00022,GEO,2,1
75116000FQ0018,75116_7804_00015_b,GEO,5,1
75116000FQ0008,75116_5832_00031,GEO,4,1
75116000FQ0011,75116_7804_00018,GEO,2,1
75116000FK0113,75116_8637_00007,GEO,12,1
75116000DY0013,75116_z7tmzi_00017,GEO,2,1
75116000FO0057,75116_58iofz_00033,GEO,2,1
75116000DY0012,75116_2907_00004,GEO,4,1
75116000FO0057,75116_5997_00029,GEO,2,1
75116000DY0003,75116_z7tmzi_00037,GEO,4,1
75116000EE0056,75116_4006_00019,GEO,2,1
75116000FB0019,75116_4271_00005,GEO,1,1
75116000FB0011,75116_4271_00011,GEO,2,1
75116000FQ0005,75116_7804_00028,GEO,1,1
75116000DY0003,75116_z7tmzi_00031,GEO,4,1
75116000ES0003,75116_z7tmzi_00038,GEO,4,1
75116000FQ0001,75116_7804_00034,GEO,2,1
75116000FK0113,75116_8637_00003_b,GEO,12,1
75117000AR0001,75117_7298_00007,GEO,14,1
75117000BP0018,75117_4024_00006,GEO,2,1
75117000AR0051,75117_4253_00001,GEO,6,1
75117000CF0042,75117_8847_00116_q,GEO,16,1
75117000CD0064,75117_8847_00139_b,GEO,3,1
75117000CD0064,75117_8847_00139,GEO,3,1
75116000FU0003,75116_3975_00008,GEO,2,1
75117000CF0042,75117_8847_00116_b,GEO,16,1
75117000CF0042,75117_4143_00009,GEO,16,1
75117000AR0051,75117_4253_00003,GEO,6,1
75116000FR0021,75116_7804_00038,GEO,1,1
75117000BF0046,75117_6048_00012,GEO,2,1
75117000AR0001,75117_7701_00001,GEO,14,1
75117000CD0007,75117_8847_00143,GEO,1,1
75117000CD0013,75117_8847_00121,GEO,3,1
75117000AR0002,75117_8434_00010,GEO,4,1
75117000CG0161,75117_8847_00085,GEO,2,1
75117000BG0011,75117_6048_00007,GEO,3,1
75117000BX0013,75117_7640_00013,GEO,10,1
75117000CF0042,75117_8847_00118_b,GEO,16,1
75117000BG0057,75117_9841_00105,GEO,3,1
75117000AR0002,75117_0371_00002,GEO,4,1
75117000BX0013,75117_8688_00012,GEO,10,1
75117000BX0013,75117_7640_00009,GEO,10,1
75117000AX0006,75117_4252_00015_t,GEO,3,1
75117000AR0001,75117_7298_00003,GEO,14,1
75117000AS0036,75117_7709_00011,GEO,6,1
75117000AW0001,75117_4376_00046,GEO,3,1
75117000AR0001,75117_4050_00002,GEO,14,1
75117000AS0037,75117_7709_00001,GEO,2,1
75117000CD0003,75117_9330_00146,GEO,2,1
75117000BO0042,75117_4024_00007,GEO,1,1
75116000FU0006,75116_3975_00006,GEO,1,1
75117000AS0037,75117_4252_00036,GEO,2,1
75117000BX0013,75117_8089_00003,GEO,10,1
75117000AS0036,75117_7709_00003,GEO,6,1
75117000AX0006,75117_4252_00015_b,GEO,3,1
75117000BX0013,75117_7640_00015,GEO,10,1
75117000AR0001,75117_4050_00008,GEO,14,1
75117000CF0042,75117_8847_00116,GEO,16,1
75117000AR0001,75117_4050_00006,GEO,14,1
75117000CD0064,75117_8847_00137,GEO,3,1
75117000BG0057,75117_2387_00186,GEO,3,1
75117000BX0013,75117_8688_00014,GEO,10,1
75117000BF0046,75117_9841_00114,GEO,2,1
75117000AR0004,75117_4252_00053,GEO,1,1
75116000FU0003,75116_7804_00009,GEO,2,1
75117000AR0010,75117_4252_00047,GEO,2,1
75117000CF0042,75117_4143_00015,GEO,16,1
75117000CD0003,75117_8847_00149,GEO,2,1
75116000FU0007,75116_3975_00004,GEO,1,1
75117000CF0042,75117_6273_00005,GEO,16,1
75117000CF0042,75117_6273_00003,GEO,16,1
75117000AX0065,75117_4252_00003,GEO,1,1
75117000AR0001,75117_7298_00005,GEO,14,1
75117000BX0013,75117_1341_00001,GEO,10,1
75117000CC0008,75117_8847_00154,GEO,2,1
75116000FU0010,75116_3975_00002,GEO,1,1
75117000CD0045,75117_8847_00141_b,GEO,2,1
75117000CD0013,75117_8847_00119,GEO,3,1
75117000CD0045,75117_8847_00141_t,GEO,2,1
75117000AG0001,75117_1337_00032,GEO,2,1
75117000CG0135,75117_8847_00100,GEO,1,1
75117000AW0001,75117_4252_00035,GEO,3,1
75117000CD0002,75117_8847_00151,GEO,4,1
75117000AR0051,75117_4252_00043,GEO,6,1
75117000CF0042,75117_8947_00024,GEO,16,1
75117000BG0011,75117_6773_00099,GEO,3,1
75117000CG0065,75117_8847_00107,GEO,4,1
75117000AX0037,75117_4252_00005,GEO,1,1
75117000CD0002,75117_9330_00148,GEO,4,1
75117000CD0002,75117_9330_00150,GEO,4,1
75117000AY0004,75117_7650_00010,GEO,1,1
75117000CF0042,75117_8947_00022,GEO,16,1
75117000CG0138,75117_8847_00108,GEO,1,1
75117000CG0161,75117_5031_00009,GEO,2,1
75117000AR0002,75117_8434_00008,GEO,4,1
75116000FU0019,75116_3860_00006,GEO,2,1
75117000CF0042,75117_4143_00017,GEO,16,1
75117000CF0042,75117_4143_00011,GEO,16,1
75117000BX0013,75117_8089_00001,GEO,10,1
75117000AR0051,75117_4252_00045,GEO,6,1
75117000AS0036,75117_7709_00009,GEO,6,1
75117000BX0013,75117_7640_00011,GEO,10,1
75117000CD0002,75117_8847_00153,GEO,4,1
75117000CG0137,75117_8847_00106,GEO,1,1
75117000BX0013,75117_8993_00007,GEO,10,1
75117000CG0065,75117_3549_00038,GEO,4,1
75117000AR0051,75117_4253_00002,GEO,6,1
75117000AR0001,75117_7701_00003,GEO,14,1
75117000CF0042,75117_8847_00116_t,GEO,16,1
75117000AR0002,75117_4252_00055,GEO,4,1
75117000CC0008,75117_8847_00152,GEO,2,1
75117000CF0042,75117_6273_00007,GEO,16,1
75117000CF0042,75117_8847_00118,GEO,16,1
75117000AR0001,75117_4050_00004,GEO,14,1
75117000CD0013,75117_8847_00123,GEO,3,1
75116000FU0004,75116_2628_00007,GEO,2,1
75117000AR0008,75117_4252_00049,GEO,2,1
75117000AX0002,75117_4252_00013,GEO,2,1
75117000BG0011,75117_7258_00125,GEO,3,1
75117000AS0036,75117_7709_00007,GEO,6,1
75117000CD0006,75117_8847_00145,GEO,1,1
75117000AR0001,75117_4252_00052,GEO,14,1
75117000CG0158,75117_8847_00084,GEO,1,1
75117000CF0042,75117_4143_00013,GEO,16,1
75117000AR0051,75117_4253_00004,GEO,6,1
75117000AW0001,75117_4252_00033,GEO,3,1
75117000AR0010,75117_8434_00001,GEO,2,1
75117000AX0006,75117_4252_00015,GEO,3,1
75117000CG0160,75117_8847_00083,GEO,2,1
75117000AY0006,75117_7650_00004,GEO,1,1
75117000CG0065,75117_3549_00040,GEO,4,1
75117000AS0036,75117_2809_00001,GEO,6,1
75116000FU0018,75116_7804_00003,GEO,2,1
75117000AS0036,75117_7709_00005,GEO,6,1
75117000AS0038,75117_4252_00038,GEO,1,1
75116000FU0004,75116_7804_00007,GEO,2,1
75117000AX0002,75117_4252_00011,GEO,2,1
75117000AG0001,75117_8605_00031,GEO,2,1
75116000FU0019,75116_7804_00001,GEO,2,1
75117000AR0001,75117_4252_00046,GEO,14,1
75117000BG0057,75117_6048_00001,GEO,3,1
75117000AR0008,75117_8434_00002,GEO,2,1
75117000AR0001,75117_4252_00050,GEO,14,1
75117000AR0001,75117_7298_00001,GEO,14,1
75117000CG0160,75117_1550_00133,GEO,2,1
75117000CG0134,75117_8847_00098,GEO,1,1
75117000CG0065,75117_8847_00105,GEO,4,1
75117000AR0001,75117_4252_00048,GEO,14,1
75117000AS0040,75117_4252_00042,GEO,1,1
75117000BP0018,75117_9841_00031,GEO,2,1
75116000FU0018,75116_3860_00003,GEO,2,1
75117000BP0002,75117_4024_00004,GEO,1,1
75117000CH0016,75117_8847_00075,GEO,1,1
75117000CI0057,75117_8847_00058,GEO,1,1
75117000CP0001,75117_2828_00068,GEO,2,1
75117000CR0050,75117_2828_00074,GEO,1,1
75117000CK0026,75117_8847_00003,GEO,1,1
75117000CQ0001,75117_2828_00065,GEO,5,1
75117000CJ0063,75117_8847_00038,GEO,2,1
75117000CJ0073,75117_8847_00016,GEO,1,1
75117000CI0040,75117_8847_00072,GEO,1,1
75117000CP0001,75117_5473_00076,GEO,2,1
75117000CJ0051,75117_8847_00023,GEO,1,1
75117000CQ0001,75117_2828_00067,GEO,5,1
75117000CR0056,75117_1214_00078,GEO,2,1
75117000CI0078,75117_8847_00051,GEO,1,1
75117000CI0073,75117_8847_00045,GEO,1,1
75117000CI0076,75117_8847_00049,GEO,2,1
75117000CI0046,75117_8847_00068,GEO,1,1
75117000CJ0049,75117_8847_00019,GEO,1,1
75117000CI0045,75117_8847_00070,GEO,1,1
75117000CI0097,75117_8847_00064,GEO,1,1
75117000CI0047,75117_8847_00066,GEO,1,1
75117000CI0079,75117_8847_00053,GEO,2,1
75117000CK0027,75117_2523_00096,GEO,2,1
75117000CH0015,75117_8847_00077,GEO,1,1
75117000CH0017,75117_8847_00073,GEO,2,1
75117000CJ0055,75117_8847_00031,GEO,1,1
75117000CJ0048,75117_8847_00015,GEO,2,1
75117000CI0076,75117_8792_00012,GEO,2,1
75117000CJ0097,75117_x367_00004,GEO,1,1
75117000CI0079,75117_8792_00016,GEO,2,1
75117000CI0098,75117_8847_00064_a,GEO,1,1
75117000CJ0048,75117_5429_00002,GEO,2,1
75117000CJ0066,75117_8847_00030,GEO,2,1
75117000CI0058,75117_8847_00056,GEO,1,1
75117000CK0027,75117_8847_00001,GEO,2,1
75117000CJ0066,75117_8847_00030_b,GEO,2,1
75117000CJ0080,75117_2523_00094,GEO,2,1
75117000CI0056,75117_8847_00060,GEO,1,1
75117000CJ0072,75117_8847_00018,GEO,1,1
75117000CJ0069,75117_8847_00024,GEO,1,1
75117000CQ0001,75117_2828_00063,GEO,5,1
75117000CK0022,75117_8847_00011,GEO,1,1
75117000CR0051,75117_2828_00076,GEO,1,1
75117000CJ0077,75117_8847_00008,GEO,1,1
75117000CR0058,75117_2828_00075,GEO,3,1
75117000CR0056,75117_2828_00071,GEO,2,1
75117000CJ0074,75117_8847_00014,GEO,1,1
75117000CJ0078,75117_8847_00006,GEO,1,1
75117000CI0059,75117_8847_00052,GEO,2,1
75117000CJ0095,75117_x367_00003,GEO,1,1
75117000CJ0063,75117_8847_00036,GEO,2,1
75117000CJ0080,75117_8847_00002,GEO,2,1
75117000CJ0071,75117_8847_00020,GEO,1,1
75117000CJ0075,75117_8847_00012,GEO,1,1
75117000CQ0001,75117_5473_00074,GEO,5,1
75117000CJ0079,75117_8847_00004,GEO,1,1
75117000CK0025,75117_8847_00005,GEO,1,1
75117000CR0058,75117_1830_00001,GEO,3,1
75117000CJ0065,75117_8847_00032,GEO,1,1
75117000CR0058,75117_1214_00082,GEO,3,1
75117000CP0002,75117_2828_00066,GEO,1,1
75117000CR0052,75117_2828_00080,GEO,1,1
75117000CI0059,75117_8847_00054,GEO,2,1
75117000CI0039,75117_8847_00074,GEO,2,1
75117000CJ0070,75117_8847_00022,GEO,1,1
75117000CH0017,75117_8847_00071,GEO,2,1
75117000CQ0001,75117_0720_00065,GEO,5,1
75117000CI0039,75117_9176_00002,GEO,2,1
75118000AL0229,75118_1504_00017,GEO,1,1
75118000AX0110,75118_4350_00012,GEO,2,1
75118000BF0084,75118_2118_00135_b,GEO,10,1
75118000BD0095,75118_3361_00021,GEO,4,1
75118000AU0026,75118_2291_00002,GEO,2,1
75118000BH0052,75118_8569_00021,GEO,1,1
75118000BH0056,75118_9708_00007,GEO,2,1
75118000AI0017,75118_9064_00002_b,GEO,4,1
75117000DD0219,75117_1160_00004_b,GEO,2,1
75118000AV0066,75118_3721_00008,GEO,2,1
75117000DD0100,75117_2866_00017,GEO,1,1
75118000AV0073,75118_3721_00020,GEO,1,1
75117000DD0223,75117_2866_00009,GEO,3,1
75118000AI0017,75118_3407_00057,GEO,4,1
75118000BD0095,75118_3361_00017,GEO,4,1
75118000BF0061,75118_1722_00030,GEO,2,1
75118000AL0235,75118_1504_00011,GEO,1,1
75118000AL0221,75118_1504_00008,GEO,1,1
75118000AL0217,75118_1504_00004,GEO,1,1
75118000BH0040,75118_8569_00005,GEO,1,1
75118000AX0129,75118_4350_00004,GEO,1,1
75118000BH0042,75118_8569_00011,GEO,1,1
75118000AL0245,75118_1504_00001,GEO,2,1
75118000AI0016,75118_9064_00004,GEO,1,1
75118000BD0080,75118_8614_00003,GEO,2,1
75118000BF0084,75118_2118_00135,GEO,10,1
75118000BD0095,75118_3361_00019,GEO,4,1
75118000BF0084,75118_5169_00013,GEO,10,1
75118000AV0067,75118_8834_00049,GEO,2,1
75118000AV0082,75118_3721_00009,GEO,1,1
75118000BF0084,75118_6722_00006,GEO,10,1
75118000BH0056,75118_8569_00020,GEO,2,1
75118000AI0081,75118_9064_00007,GEO,2,1
75118000AL0245,75118_8718_00052,GEO,2,1
75118000AL0231,75118_1504_00015,GEO,1,1
75118000AX0122,75118_4350_00010,GEO,2,1
75118000BF0084,75118_6722_00008,GEO,10,1
75118000AV0067,75118_3721_00010,GEO,2,1
75118000AU0056,75118_8780_00047,GEO,1,1
75118000AL0215,75118_8718_00050,GEO,2,1
75118000BD0080,75118_8614_00001,GEO,2,1
75118000BF0084,75118_6722_00004,GEO,10,1
75118000BF0065,75118_6722_00012,GEO,1,1
75118000AL0215,75118_1504_00002,GEO,2,1
75118000AV0068,75118_3721_00012,GEO,1,1
75117000DD0223,75117_1160_00004_z,GEO,3,1
75118000AI0083,75118_9064_00011,GEO,1,1
75118000AV0066,75118_2578_00008,GEO,2,1
75118000AX0110,75118_4350_00014,GEO,2,1
75117000DD0104,75117_2866_00013,GEO,1,1
75118000AV0070,75118_3721_00016,GEO,1,1
75118000BF0066,75118_6722_00014,GEO,1,1
75118000AI0014,75118_9064_00010,GEO,2,1
75118000AU0028,75118_2291_00006,GEO,1,1
75117000DD0223,75117_1160_00004,GEO,3,1
75118000AI0014,75118_9064_00008,GEO,2,1
75118000BF0084,75118_6722_00010,GEO,10,1
75117000DD0101,75117_2866_00015,GEO,1,1
75118000AU0060,75118_x138_00003,GEO,1,1
75118000BF0061,75118_6722_00013,GEO,2,1
75118000BH0041,75118_8569_00007,GEO,1,1
75118000BF0084,75118_5169_00003,GEO,10,1
75118000AX0122,75118_8252_00011_b,GEO,2,1
75118000BE0071,75118_x508_00003,GEO,1,1
75118000AI0076,75118_9064_00003,GEO,1,1
75118000AL0241,75118_1504_00005,GEO,1,1
75118000AI0017,75118_3407_00055,GEO,4,1
75118000BF0067,75118_1723_00041_b,GEO,2,1
75118000AI0013,75118_9064_00012,GEO,1,1
75117000DD0219,75117_2866_00011,GEO,2,1
75118000AU0026,75118_8780_00042,GEO,2,1
75118000BF0084,75118_5169_00005,GEO,10,1
75118000BD0095,75118_8567_00009,GEO,4,1
75118000AT0099,75118_x248_00006,GEO,1,1
75118000AI0017,75118_9064_00002,GEO,4,1
75118000BH0048,75118_8569_00017,GEO,1,1
75118000BF0067,75118_6722_00016,GEO,2,1
75118000BF0084,75118_8986_00046,GEO,10,1
75118000AI0081,75118_9064_00009,GEO,2,1
75118000AU0050,75118_8780_00037,GEO,1,1
75118000AV0072,75118_3721_00018,GEO,1,1
75118000BQ0055,75118_8288_00084,GEO,1,1
75118000BL0026,75118_1992_00014,GEO,2,1
75118000CA0002,75118_7699_00042,GEO,9,1
75118000BL0128,75118_1992_00007,GEO,1,1
75118000BH0071,75118_8569_00012,GEO,2,1
75119000CX0053,75119_9015_00023,GEO,2,1
75118000CG0097,75118_9092_00021,GEO,2,1
75119000DI0110,75119_5661_00023,GEO,2,1
75118000BL0026,75118_2369_00011,GEO,2,1
75118000BL0119,75118_1992_00019,GEO,1,1
75118000BL0032,75118_1992_00010,GEO,2,1
75118000BR0061,75118_8951_00001,GEO,3,1
75118000BN0002,75118_8745_00018,GEO,5,1
75118000BN0002,75118_8834_00002,GEO,5,1
75118000BO0211,75118_0911_00061,GEO,2,1
75118000BL0118,75118_1992_00021,GEO,1,1
75118000BH0069,75118_8569_00014,GEO,1,1
75118000BQ0078,75118_8288_00108,GEO,1,1
75118000BR0046,75118_8288_00048,GEO,1,1
75118000BN0057,75118_8745_00005,GEO,4,1
75118000BQ0079,75118_8288_00110,GEO,1,1
75118000BQ0097,75118_8288_00112,GEO,1,1
75118000BH0076,75118_8569_00008,GEO,1,1
75118000BO0211,75118_3235_00016,GEO,2,1
75118000BR0048,75118_8288_00052,GEO,3,1
75118000BN0057,75118_6823_00010_b,GEO,4,1
75118000BR0043,75118_8288_00042,GEO,1,1
75118000BR0062,75118_8288_00060,GEO,1,1
75118000BN0090,75118_3905_00038,GEO,3,1
75118000BR0061,75118_8951_00003,GEO,3,1
75118000BR0035,75118_8288_00028,GEO,1,1
75118000CA0002,75118_7699_00058,GEO,9,1
75118000BM0051,75118_8780_00011_b,GEO,4,1
75118000BL0033,75118_1992_00008,GEO,2,1
75118000BH0080,75118_8569_00004,GEO,1,1
75119000DI0113,75119_5661_00017,GEO,2,1
75118000CA0002,75118_7699_00054,GEO,9,1
75118000BR0021,75118_8288_00026,GEO,1,1
75118000BM0051,75118_8780_00011,GEO,4,1
75118000BL0181,75118_1992_00016,GEO,2,1
75119000DE0030,75119_0253_00005,GEO,1,1
