Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,20/02/2024,Vente,"735000,00",22,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DT,39,,5107,"73,09",5239,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,20/02/2024,Vente,"735000,00",22,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DT,39,,5107,"73,09",5239,,,,,,,,2,2,Appartement,,73,3,,,
,,,,,,,000001,20/02/2024,Vente,"735000,00",33,,RUE,3201,EMERIAU,75015,PARIS 15,75,115,,DT,39,,5260,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/02/2024,Vente,"450000,00",11,,PL,9044,SOUHAM,75013,PARIS 13,75,113,,BH,2,,32,"68,96",33,,,,,,,,2,2,Appartement,,69,3,,,
,,,,,,,000001,23/02/2024,Vente,"450000,00",11,,PL,9044,SOUHAM,75013,PARIS 13,75,113,,BH,2,,32,"68,96",33,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"1000000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1620,"84,14",417,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"1000000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1620,"84,14",417,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"1000000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1620,"84,14",417,,,,,,,,2,2,Appartement,,84,3,,,
,,,,,,,000001,08/02/2024,Vente,"273585,00",63,,BD,4310,DE GRENELLE,75015,PARIS 15,75,115,,DJ,1,,57,,91,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"273585,00",63,,BD,4310,DE GRENELLE,75015,PARIS 15,75,115,,DJ,1,,57,,91,,,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,09/02/2024,Vente,"740000,00",10,,RUE,7267,PERIGNON,75007,PARIS 07,75,107,,BO,50,,212,,251,,,,,,,,2,2,Appartement,,62,2,,,
,,,,,,,000001,09/02/2024,Vente,"740000,00",10,,RUE,7267,PERIGNON,75007,PARIS 07,75,107,,BO,50,,212,,251,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"30000,00",5,,RUE,2311,COPREAUX,75015,PARIS 15,75,115,,CG,63,,19,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"809150,00",38,,RUE,8872,SCHEFFER,75016,PARIS 16,75,116,,DT,24,,25,"76,22",4,,,,,,,,2,2,Appartement,,90,2,,,
,,,,,,,000001,15/02/2024,Vente,"75500,00",50,,RUE,3498,FALGUIERE,75015,PARIS 15,75,115,,CS,26,,26,"8,19",,,,,,,,,1,2,Appartement,,4,1,,,
,,,,,,,000001,14/02/2024,Vente,"260000,00",20,,AV,7801,DU PDT KENNEDY,75016,PARIS 16,75,116,,CG,53,,10,"16,16",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/02/2024,Vente,"260000,00",20,,AV,7801,DU PDT KENNEDY,75016,PARIS 16,75,116,,CG,53,,24,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"14900,00",35,,RUE,9456,DES TROIS BORNES,75011,PARIS 11,75,111,,AE,42,,89,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente,"1370000,00",28,,RUE,8872,SCHEFFER,75016,PARIS 16,75,116,,DS,1,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente,"1370000,00",28,,RUE,8872,SCHEFFER,75016,PARIS 16,75,116,,DS,1,,112,"102,70",,,,,,,,,1,2,Appartement,,160,6,,,
,,,,,,,000001,20/02/2024,Vente,"271000,00",97,,RUE,1794,DE CHARENTON,75012,PARIS 12,75,112,,EW,6,,15,"32,45",51,,,,,,,,2,2,Appartement,,38,2,,,
,,,,,,,000001,22/02/2024,Vente,"681500,00",33,,RUE,0010,DE L ABBE GREGOIRE,75006,PARIS 06,75,106,,BF,8,,28,"54,55",,,,,,,,,1,2,Appartement,,68,3,,,
,,,,,,,000001,22/02/2024,Vente,"681500,00",33,,RUE,0010,DE L ABBE GREGOIRE,75006,PARIS 06,75,106,,BF,8,,30,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,31/01/2024,Vente,"392500,00",66,,AV,4567,HENRI MARTIN,75016,PARIS 16,75,116,,EB,69,,154,,156,,,,,,,,2,2,Appartement,,44,1,,,
,,,,,,,000001,15/02/2024,Vente,"500000,00",15,,RUE,9326,TITON,75011,PARIS 11,75,111,,CT,55,,141,,142,"35,65",143,,144,,145,,8,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"500000,00",15,,RUE,9326,TITON,75011,PARIS 11,75,111,,CT,55,,141,,142,"35,65",143,,144,,145,,8,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"500000,00",15,,RUE,9326,TITON,75011,PARIS 11,75,111,,CT,55,,141,,142,"35,65",143,,144,,145,,8,2,Appartement,,15,1,,,
,,,,,,,000001,16/02/2024,Vente,"1000,00",33,,RUE,2469,DE CROULEBARBE,75013,PARIS 13,75,113,,EU,6,,326,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"1000,00",33,,RUE,2469,DE CROULEBARBE,75013,PARIS 13,75,113,,EU,6,,326,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"1000,00",33,,RUE,2469,DE CROULEBARBE,75013,PARIS 13,75,113,,EU,6,,326,,,,,,,,,,1,2,Appartement,,43,1,,,
,,,,,,,000001,30/01/2024,Vente,"30000,00",118,,RUE,9624,DE VAUGIRARD,75006,PARIS 06,75,106,,AZ,37,,1309,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"1140000,00",22,,RUE,8481,SAINT AMBROISE,75011,PARIS 11,75,111,,AZ,20,,14,,15,,19,,24,,25,,10,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"1140000,00",22,,RUE,8481,SAINT AMBROISE,75011,PARIS 11,75,111,,AZ,20,,14,,15,,19,,24,,25,,10,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"1140000,00",22,,RUE,8481,SAINT AMBROISE,75011,PARIS 11,75,111,,AZ,20,,14,,15,,19,,24,,25,,10,2,Appartement,,94,4,,,
,,,,,,,000001,15/02/2024,Vente,"1140000,00",22,,RUE,8481,SAINT AMBROISE,75011,PARIS 11,75,111,,AZ,20,,14,,15,,19,,24,,25,,10,3,Dépendance,,0,0,,,
,,,,,,,000001,14/02/2024,Vente,"30000,00",1,B,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,93,,127,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"106571,00",114,,RUE,1888,DE CHARONNE,75011,PARIS 11,75,111,,CI,3,,29,"10,39",,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,21/02/2024,Vente,"132000,00",26,,AV,3472,D EYLAU,75016,PARIS 16,75,116,,DU,7,,15,"11,29",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/02/2024,Vente,"1438270,00",24,,RUE,1786,CHARCOT,75013,PARIS 13,75,113,,BJ,17,,16,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,20/02/2024,Vente,"1438270,00",24,,RUE,1786,CHARCOT,75013,PARIS 13,75,113,,BJ,17,,94,"100,51",,,,,,,,,1,2,Appartement,,100,4,,,
,,,,,,,000001,29/01/2024,Vente,"498600,00",2,,RUE,8577,SAINTE LUCIE,75015,PARIS 15,75,115,,EL,44,,45,"44,80",,,,,,,,,1,2,Appartement,,46,2,,,
,,,,,,,000001,29/01/2024,Vente,"498600,00",2,,RUE,8577,SAINTE LUCIE,75015,PARIS 15,75,115,,EL,44,,45,"44,80",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"267500,00",30,,RUE,8927,DU SERGENT BAUCHAT,75012,PARIS 12,75,112,,CO,54,,1076,"28,84",1253,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"267500,00",30,,RUE,8927,DU SERGENT BAUCHAT,75012,PARIS 12,75,112,,CO,54,,1076,"28,84",1253,,,,,,,,2,2,Appartement,,28,1,,,
,,,,,,,000001,20/02/2024,Vente,"18000,00",5,,AV,4063,DU GENERAL LECLERC,75014,PARIS 14,75,114,,CL,45,,276,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/02/2024,Vente,"700000,00",35,,RUE,0664,BARBET DE JOUY,75007,PARIS 07,75,107,,BE,13,,25,,26,,39,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,19/02/2024,Vente,"700000,00",35,,RUE,0664,BARBET DE JOUY,75007,PARIS 07,75,107,,BE,13,,25,,26,,39,,,,,,3,2,Appartement,,48,3,,,
,,,,,,,000001,12/02/2024,Vente,"142500,00",4,,RUE,0283,DE L AMIRAL COURBET,75016,PARIS 16,75,116,,DX,42,,70,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/02/2024,Vente,"142500,00",4,,RUE,0283,DE L AMIRAL COURBET,75016,PARIS 16,75,116,,DX,42,,70,,,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,02/02/2024,Vente,"1067525,00",28,,RUE,3828,DE FRANQUEVILLE,75016,PARIS 16,75,116,,DH,3,,110,,148,,,,,,,,2,4,Local industriel. commercial ou assimilé,,25,0,,,
,,,,,,,000001,02/02/2024,Vente,"1067525,00",28,,RUE,3828,DE FRANQUEVILLE,75016,PARIS 16,75,116,,DH,3,,110,,148,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/02/2024,Vente,"1067525,00",28,,RUE,3828,DE FRANQUEVILLE,75016,PARIS 16,75,116,,DH,3,,110,,148,,,,,,,,2,2,Appartement,,62,2,,,
,,,,,,,000001,13/02/2024,Vente,"283000,00",8,,RUE,6549,MOREAU,75012,PARIS 12,75,112,,EV,97,,11,,241,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/02/2024,Vente,"283000,00",8,,RUE,6549,MOREAU,75012,PARIS 12,75,112,,EV,97,,202,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/02/2024,Vente,"283000,00",8,,RUE,6549,MOREAU,75012,PARIS 12,75,112,,EV,97,,11,,241,,,,,,,,2,2,Appartement,,30,1,,,
,,,,,,,000001,07/02/2024,Vente,"1830000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1634,,753,,,,,,,,2,2,Appartement,,126,4,,,
,,,,,,,000001,07/02/2024,Vente,"1830000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1634,,753,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,07/02/2024,Vente,"1830000,00",14,,RUE,8450,DES SABLONS,75016,PARIS 16,75,116,,DW,133,,1634,,753,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/02/2024,Vente,"284000,00",108,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AK,47,,1690,"28,88",,,,,,,,,1,2,Appartement,,28,1,,,
,,,,,,,000001,13/02/2024,Vente,"284000,00",108,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AK,47,,1330,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,26/02/2024,Vente,"180000,00",1,,RUE,9149,DES TAILLANDIERS,75011,PARIS 11,75,111,,CD,35,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,12,0,,,
,,,,,,,000001,26/02/2024,Vente,"40000,00",85,,RUE,1790,CHARDON LAGACHE,75016,PARIS 16,75,116,,AR,45,,306,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/02/2024,Vente,"360000,00",9,,RUE,5362,LARREY,75005,PARIS 05,75,105,,AL,100,,100,,52,"32,10",99,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,13/02/2024,Vente,"360000,00",9,,RUE,5362,LARREY,75005,PARIS 05,75,105,,AL,100,,100,,52,"32,10",99,,,,,,3,2,Appartement,,33,1,,,
,,,,,,,000001,13/02/2024,Vente,"360000,00",9,,RUE,5362,LARREY,75005,PARIS 05,75,105,,AL,100,,100,,52,"32,10",99,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"1020000,00",140,,AV,9114,DE SUFFREN,75015,PARIS 15,75,115,,CX,12,,110,,138,,145,,146,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"1020000,00",140,,AV,9114,DE SUFFREN,75015,PARIS 15,75,115,,CX,12,,110,,138,,145,,146,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"1020000,00",140,,AV,9114,DE SUFFREN,75015,PARIS 15,75,115,,CX,12,,110,,138,,145,,146,,,,4,2,Appartement,,96,4,,,
,,,,,,,000001,14/02/2024,Vente,"210000,00",3,,SQ,4291,GRANGE,75013,PARIS 13,75,113,,EL,18,,22,"19,50",24,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/02/2024,Vente,"210000,00",3,,SQ,4291,GRANGE,75013,PARIS 13,75,113,,EL,18,,22,"19,50",24,,,,,,,,2,2,Appartement,,10,1,,,
,,,,,,,000001,29/01/2024,Vente,"545000,00",61,,BD,4726,DES INVALIDES,75007,PARIS 07,75,107,,BI,31,,60,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"545000,00",61,,BD,4726,DES INVALIDES,75007,PARIS 07,75,107,,BI,31,,58,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"545000,00",61,,BD,4726,DES INVALIDES,75007,PARIS 07,75,107,,BI,31,,59,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"545000,00",61,,BD,4726,DES INVALIDES,75007,PARIS 07,75,107,,BI,31,,70,,,,,,,,,,1,2,Appartement,,40,3,,,
,,,,,,,000001,29/01/2024,Vente,"545000,00",61,,BD,4726,DES INVALIDES,75007,PARIS 07,75,107,,BI,31,,70,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"390000,00",2,,SQ,0052,ADANSON,75005,PARIS 05,75,105,,AU,53,,273,"36,60",317,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"390000,00",2,,SQ,0052,ADANSON,75005,PARIS 05,75,105,,AU,53,,353,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,21/02/2024,Vente,"390000,00",2,,SQ,0052,ADANSON,75005,PARIS 05,75,105,,AU,53,,273,"36,60",317,,,,,,,,2,2,Appartement,,35,2,,,
,,,,,,,000001,08/02/2024,Vente,"55000,00",101,,RUE,8529,ST DOMINIQUE,75007,PARIS 07,75,107,,BZ,14,,1040,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/02/2024,Vente,"700000,00",60,,RUE,1255,BRANCION,75015,PARIS 15,75,115,,AJ,19,,508,"77,90",608,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/02/2024,Vente,"700000,00",60,,RUE,1255,BRANCION,75015,PARIS 15,75,115,,AJ,19,,508,"77,90",608,,,,,,,,2,2,Appartement,,78,4,,,
,,,,,,,000001,12/02/2024,Vente,"700000,00",60,,RUE,1255,BRANCION,75015,PARIS 15,75,115,,AJ,19,,124,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/02/2024,Vente,"278000,00",47,,VC,1388,PGE DU BUREAU,75011,PARIS 11,75,111,,CM,36,,23,"26,72",4,,,,,,,,2,2,Appartement,,26,2,,,
,,,,,,,000001,19/02/2024,Vente,"278000,00",47,,VC,1388,PGE DU BUREAU,75011,PARIS 11,75,111,,CM,36,,23,"26,72",4,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/02/2024,Vente,"130000,00",68,,RUE,9527,DE L UNIVERSITE,75007,PARIS 07,75,107,,AO,27,,101,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,125,0,,,
,,,,,,,000001,30/01/2024,Vente,"1000000,00",36,,RUE,0620,DU BAC,75007,PARIS 07,75,107,,AN,35,,23,"93,00",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente,"1000000,00",36,,RUE,0620,DU BAC,75007,PARIS 07,75,107,,AN,35,,23,"93,00",,,,,,,,,1,2,Appartement,,39,1,,,
,,,,,,,000001,30/01/2024,Vente,"1000000,00",36,,RUE,0620,DU BAC,75007,PARIS 07,75,107,,AN,35,,34,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/01/2024,Vente,"1000000,00",36,,RUE,0620,DU BAC,75007,PARIS 07,75,107,,AN,35,,23,"93,00",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,27,0,,,
,,,,,,,000001,13/02/2024,Vente,"100000,00",52,,AV,1277,DE BRETEUIL,75007,PARIS 07,75,107,,BM,30,,29,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"1048000,00",53,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DW,21,,8,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,15/02/2024,Vente,"1048000,00",53,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DW,21,,6,"94,36",,,,,,,,,1,2,Appartement,,99,4,,,
,,,,,,,000001,09/02/2024,Vente,"832900,00",27,,RUE,1313,BROCA,75005,PARIS 05,75,105,,AW,68,,206,,298,"68,08",,,,,,,2,2,Appartement,,67,3,,,
,,,,,,,000001,09/02/2024,Vente,"832900,00",27,,RUE,1313,BROCA,75005,PARIS 05,75,105,,AW,68,,54,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,09/02/2024,Vente,"832900,00",27,,RUE,1313,BROCA,75005,PARIS 05,75,105,,AW,68,,206,,298,"68,08",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/02/2024,Vente,"292000,00",148,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AE,91,,1100,"31,59",1422,,,,,,,,2,2,Appartement,,32,1,,,
,,,,,,,000001,02/02/2024,Vente,"292000,00",148,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AE,91,,1100,"31,59",1422,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/02/2024,Vente,"16000000,00",40,,AV,4693,D IENA,75016,PARIS 16,75,116,,FP,16,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,962,0,S,,474
,,,,,,,000001,14/02/2024,Vente,"260000,00",16,,RUE,6776,NIEPCE,75014,PARIS 14,75,114,,DO,54,,13,"29,20",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/02/2024,Vente,"260000,00",16,,RUE,6776,NIEPCE,75014,PARIS 14,75,114,,DO,54,,13,"29,20",,,,,,,,,1,2,Appartement,,26,2,,,
,,,,,,,000001,01/02/2024,Vente,"720000,00",5,,RUE,2311,COPREAUX,75015,PARIS 15,75,115,,CG,63,,12,"72,67",42,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,01/02/2024,Vente,"720000,00",5,,RUE,2311,COPREAUX,75015,PARIS 15,75,115,,CG,63,,12,"72,67",42,,,,,,,,2,2,Appartement,,71,3,,,
,,,,,,,000001,01/02/2024,Vente,"230000,00",33,,RUE,5798,LOUIS MORARD,75014,PARIS 14,75,114,,CS,106,,11,"31,50",40,,,,,,,,2,2,Appartement,,38,2,,,
,,,,,,,000001,01/02/2024,Vente,"230000,00",33,,RUE,5798,LOUIS MORARD,75014,PARIS 14,75,114,,CS,106,,11,"31,50",40,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,02/02/2024,Vente,"520000,00",55,,BD,8690,SAINT MARCEL,75013,PARIS 13,75,113,,AR,2,,45,,55,"52,16",,,,,,,2,2,Appartement,,53,3,,,
,,,,,,,000001,19/02/2024,Vente,"302439,00",200,,RUE,5814,DE LOURMEL,75015,PARIS 15,75,115,,EV,41,,130,,28,"31,07",,,,,,,2,2,Appartement,,32,1,,,
,,,,,,,000001,19/02/2024,Vente,"302439,00",200,,RUE,5814,DE LOURMEL,75015,PARIS 15,75,115,,EV,41,,130,,28,"31,07",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,31/01/2024,Vente,"156000,00",122,,RUE,8061,RAYMOND LOSSERAND,75014,PARIS 14,75,114,,DN,122,,18,,59,"35,74",,,,,,,2,2,Appartement,,42,2,,,
,,,,,,,000001,31/01/2024,Vente,"156000,00",122,,RUE,8061,RAYMOND LOSSERAND,75014,PARIS 14,75,114,,DN,122,,18,,59,"35,74",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,08/02/2024,Vente,"22000,00",191,,RUE,0143,D ALESIA,75014,PARIS 14,75,114,,CV,26,,697,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,26/02/2024,Vente,"124000,00",10,,RUE,8304,ROGER,75014,PARIS 14,75,114,,AM,75,,1,,,,,,,,,,1,2,Appartement,,15,2,,,
,,,,,,,000001,21/02/2024,Vente,"700000,00",87,,RUE,8913,DE SEINE,75006,PARIS 06,75,106,,AG,1,,123,,,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,21/02/2024,Vente,"700000,00",87,,RUE,8913,DE SEINE,75006,PARIS 06,75,106,,AG,1,,124,,,,,,,,,,1,2,Appartement,,25,2,,,
,,,,,,,000001,16/02/2024,Vente,"230000,00",28,B,RUE,1595,CASTAGNARY,75015,PARIS 15,75,115,,AH,18,,50,"28,60",90,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"230000,00",28,B,RUE,1595,CASTAGNARY,75015,PARIS 15,75,115,,AH,18,,50,"28,60",90,,,,,,,,2,2,Appartement,,28,1,,,
,,,,,,,000001,15/02/2024,Vente,"145000,00",17,,PAS,0678,BARRAULT,75013,PARIS 13,75,113,,EC,14,,30,"15,89",,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,14/02/2024,Vente,"473000,00",240,,RUE,8648,SAINT JACQUES,75005,PARIS 05,75,105,,BH,30,,51,"36,10",,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,14/02/2024,Vente,"473000,00",240,,RUE,8648,SAINT JACQUES,75005,PARIS 05,75,105,,BH,30,,52,,,,,,,,,,1,2,Appartement,,19,1,,,
,,,,,,,000001,22/02/2024,Vente,"1600000,00",72,,BD,6522,DU MONTPARNASSE,75014,PARIS 14,75,114,,AH,41,,14,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/02/2024,Vente,"1600000,00",72,,BD,6522,DU MONTPARNASSE,75014,PARIS 14,75,114,,AH,41,,11,,12,,13,,21,"85,90",24,"95,50",5,4,Local industriel. commercial ou assimilé,,181,0,,,
,,,,,,,000001,16/02/2024,Vente,"1090000,00",53,,BD,8645,SAINT JACQUES,75014,PARIS 14,75,114,,BP,41,,2,"104,86",22,,,,,,,,2,2,Appartement,,106,4,,,
,,,,,,,000001,16/02/2024,Vente,"1090000,00",53,,BD,8645,SAINT JACQUES,75014,PARIS 14,75,114,,BP,41,,2,"104,86",22,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"1090000,00",53,,BD,8645,SAINT JACQUES,75014,PARIS 14,75,114,,BP,41,,25,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"854270,00",108,,RUE,0143,D ALESIA,75014,PARIS 14,75,114,,CR,124,,13,"72,74",33,,,,,,,,2,2,Appartement,,68,5,,,
,,,,,,,000001,29/01/2024,Vente,"854270,00",108,,RUE,0143,D ALESIA,75014,PARIS 14,75,114,,CR,124,,13,"72,74",33,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"280000,00",59,,RUE,2554,DE DANTZIG,75015,PARIS 15,75,115,,AO,2,,6,"40,70",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"280000,00",59,,RUE,2554,DE DANTZIG,75015,PARIS 15,75,115,,AO,2,,6,"40,70",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,25/01/2024,Vente,"280000,00",59,,RUE,2554,DE DANTZIG,75015,PARIS 15,75,115,,AO,2,,6,"40,70",,,,,,,,,1,2,Appartement,,42,2,,,
,,,,,,,000001,29/01/2024,Vente,"321000,00",18,,RUE,0701,BASFROI,75011,PARIS 11,75,111,,BX,38,,23,"37,09",30,"37,09",,,,,,,2,2,Appartement,,32,2,,,
,,,,,,,000001,05/02/2024,Vente,"611000,00",148,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AE,91,,1124,"62,77",1553,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/02/2024,Vente,"611000,00",148,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AE,91,,1124,"62,77",1553,,,,,,,,2,2,Appartement,,63,2,,,
,,,,,,,000001,05/02/2024,Vente,"611000,00",148,,RUE,8699,SAINT MAUR,75011,PARIS 11,75,111,,AE,91,,1456,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"536000,00",35,,RUE,5945,MALAR,75007,PARIS 07,75,107,,CL,76,,105,"35,00",343,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,29/01/2024,Vente,"536000,00",35,,RUE,5945,MALAR,75007,PARIS 07,75,107,,CL,76,,105,"35,00",343,,,,,,,,2,2,Appartement,,48,2,,,
,,,,,,,000001,16/02/2024,Vente,"547000,00",50,,RUE,9919,DE VOUILLE,75015,PARIS 15,75,115,,AI,14,,13,"65,01",32,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,16/02/2024,Vente,"547000,00",50,,RUE,9919,DE VOUILLE,75015,PARIS 15,75,115,,AI,14,,13,"65,01",32,,,,,,,,2,2,Appartement,,60,3,,,
,,,,,,,000001,07/02/2024,Vente,"120000,00",210,,AV,2584,DAUMESNIL,75012,PARIS 12,75,112,,BX,39,,4,"19,85",,,,,,,,,1,2,Appartement,,88,4,,,
