Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
,,,,,,,000001,18/11/2025,Vente,"298500,00",10,,RUE,9902,DES VOLONTAIRES,75015,PARIS 15,75,115,,CG,67,,50,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,27,0,,,
,,,,,,,000001,18/11/2025,Vente,"298500,00",10,,RUE,9902,DES VOLONTAIRES,75015,PARIS 15,75,115,,CG,67,,22,"33,04",,,,,,,,,1,2,Appartement,,33,2,,,
,,,,,,,000001,19/11/2025,Vente,"320000,00",53,,RUE,6411,MOLITOR,75016,PARIS 16,75,116,,AY,29,,256,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,19/11/2025,Vente,"320000,00",53,,RUE,6411,MOLITOR,75016,PARIS 16,75,116,,AY,29,,130,"35,63",140,,,,,,,,2,2,Appartement,,36,2,,,
,,,,,,,000001,23/10/2025,Vente,"488400,00",29,,RUE,1221,BOUSSINGAULT,75013,PARIS 13,75,113,,DK,11,,261,,85,,,,,,,,2,2,Appartement,,55,3,,,
,,,,,,,000001,23/10/2025,Vente,"488400,00",29,,RUE,1221,BOUSSINGAULT,75013,PARIS 13,75,113,,DK,11,,261,,85,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"476700,00",6,,RUE,3711,DES FONDS VERTS,75012,PARIS 12,75,112,,DE,21,,541,"54,13",542,,,,,,,,2,2,Appartement,,80,4,,,
,,,,,,,000001,05/11/2025,Vente,"476700,00",6,,RUE,3711,DES FONDS VERTS,75012,PARIS 12,75,112,,DE,21,,541,"54,13",542,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/11/2025,Vente,"270000,00",138,,AV,4754,D ITALIE,75013,PARIS 13,75,113,,DV,159,,105,,,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,12/11/2025,Vente,"1390538,00",125,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,78,,13,,60,"158,84",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"1390538,00",125,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,78,,126,"9,10",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"1390538,00",125,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,78,,13,,60,"158,84",,,,,,,2,2,Appartement,,178,6,,,
,,,,,,,000001,06/11/2025,Vente,"158800,00",21,,RUE,7576,POLIVEAU,75005,PARIS 05,75,105,,AR,95,,1139,"14,51",,,,,,,,,1,2,Appartement,,15,1,,,
,,,,,,,000001,31/10/2025,Vente,"165000,00",88,,AV,2015,DE CHOISY,75013,PARIS 13,75,113,,CT,48,,21,,,,,,,,,,1,2,Appartement,,16,1,,,
,,,,,,,000001,31/10/2025,Vente,"165000,00",88,,AV,2015,DE CHOISY,75013,PARIS 13,75,113,,CT,48,,21,,,,,,,,,,1,2,Appartement,,10,1,,,
,,,,,,,000001,17/11/2025,Vente,"497450,00",90,,AV,3553,FELIX FAURE,75015,PARIS 15,75,115,,EQ,74,,116,,49,"46,00",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"497450,00",90,,AV,3553,FELIX FAURE,75015,PARIS 15,75,115,,EQ,74,,301,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"497450,00",90,,AV,3553,FELIX FAURE,75015,PARIS 15,75,115,,EQ,74,,116,,49,"46,00",,,,,,,2,2,Appartement,,46,2,,,
,,,,,,,000001,18/11/2025,Vente,"320000,00",45,,RUE,1058,BOILEAU,75016,PARIS 16,75,116,,AP,80,,218,,293,"32,69",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,18/11/2025,Vente,"320000,00",45,,RUE,1058,BOILEAU,75016,PARIS 16,75,116,,AP,80,,317,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/11/2025,Vente,"320000,00",45,,RUE,1058,BOILEAU,75016,PARIS 16,75,116,,AP,80,,218,,293,"32,69",,,,,,,2,2,Appartement,,30,1,,,
,,,,,,,000001,14/11/2025,Vente,"619050,00",74,,RUE,8955,DE SEVRES,75007,PARIS 07,75,107,,BH,21,,18,"41,06",,,,,,,,,1,2,Appartement,,54,2,,,
,,,,,,,000001,14/11/2025,Vente,"619050,00",74,,RUE,8955,DE SEVRES,75007,PARIS 07,75,107,,BH,21,,18,"41,06",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,27/10/2025,Vente,"240000,00",84,,BD,6155,MASSENA,75013,PARIS 13,75,113,,CV,5,,11314,,11522,,,,,,,,2,2,Appartement,,44,2,,,
,,,,,,,000001,27/10/2025,Vente,"240000,00",84,,BD,6155,MASSENA,75013,PARIS 13,75,113,,CV,5,,11314,,11522,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,27/10/2025,Vente,"240000,00",84,,BD,6155,MASSENA,75013,PARIS 13,75,113,,CV,5,,10684,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"380000,00",36,,RUE,9423,TRAVERSIERE,75012,PARIS 12,75,112,,EV,41,,20,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,58,0,,,
,,,,,,,000001,12/11/2025,Vente,"315000,00",63,,RUE,9607,VASCO DE GAMA,75015,PARIS 15,75,115,,BJ,11,,18,"34,32",27,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"315000,00",63,,RUE,9607,VASCO DE GAMA,75015,PARIS 15,75,115,,BJ,11,,18,"34,32",27,,,,,,,,2,2,Appartement,,28,2,,,
,,,,,,,000001,13/11/2025,Vente,"1150000,00",213,,RUE,3514,DU FAUBOURG SAINT ANTOINE,75011,PARIS 11,75,111,,CV,139,,16,,19,,22,,,,,,3,4,Local industriel. commercial ou assimilé,,268,0,,,
,,,,,,,000001,22/10/2025,Vente,"219725,00",59,,RUE,1545,DU CARDINAL LEMOINE,75005,PARIS 05,75,105,,AJ,23,,36,"17,55",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/10/2025,Vente,"219725,00",59,,RUE,1545,DU CARDINAL LEMOINE,75005,PARIS 05,75,105,,AJ,23,,36,"17,55",,,,,,,,,1,2,Appartement,,17,1,,,
,,,,,,,000001,06/11/2025,Vente,"3447350,00",31,,RUE,4171,DE GERGOVIE,75014,PARIS 14,75,114,,DN,93,,41,"318,09",42,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,06/11/2025,Vente,"3447350,00",31,,RUE,4171,DE GERGOVIE,75014,PARIS 14,75,114,,DN,93,,41,"318,09",42,,,,,,,,2,2,Appartement,,270,7,,,
,,,,,,,000001,19/11/2025,Vente,"405000,00",3,,RUE,1001,BLAINVILLE,75005,PARIS 05,75,105,,AZ,39,,13,"27,01",25,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,19/11/2025,Vente,"405000,00",3,,RUE,1001,BLAINVILLE,75005,PARIS 05,75,105,,AZ,39,,13,"27,01",25,,,,,,,,2,2,Appartement,,26,1,,,
,,,,,,,000001,29/10/2025,Vente,"22000,00",48,,RUE,8826,SARRETTE,75014,PARIS 14,75,114,,BW,33,,238,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"466667,00",53,,AV,7067,PARMENTIER,75011,PARIS 11,75,111,,BA,37,,176,"52,85",316,,,,,,,,2,2,Appartement,,52,2,,,
,,,,,,,000001,05/11/2025,Vente,"466667,00",53,,AV,7067,PARMENTIER,75011,PARIS 11,75,111,,BA,37,,176,"52,85",316,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"466667,00",53,,AV,7067,PARMENTIER,75011,PARIS 11,75,111,,BA,37,,201,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"1490000,00",130,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,15,,144,,34,"130,27",89,,90,,,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"1490000,00",130,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,15,,144,,34,"130,27",89,,90,,,,4,2,Appartement,,125,5,,,
,,,,,,,000001,12/11/2025,Vente,"1490000,00",130,,AV,9706,DE VERSAILLES,75016,PARIS 16,75,116,,AI,15,,34,"130,27",89,,,,,,,,2,4,Local industriel. commercial ou assimilé,,42,0,,,
,,,,,,,000001,22/10/2025,Vente,"600000,00",4,,RUE,0281,DE L AMIRAL CLOUE,75016,PARIS 16,75,116,,BY,45,,32,"82,01",,,,,,,,,1,2,Appartement,,71,2,,,
,,,,,,,000001,05/11/2025,Vente,"667000,00",4,,RUE,7486,PIHET,75011,PARIS 11,75,111,,AR,116,,19,"60,03",20,"60,03",28,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"667000,00",4,,RUE,7486,PIHET,75011,PARIS 11,75,111,,AR,116,,19,"60,03",20,"60,03",28,,,,,,3,2,Appartement,,65,2,,,
,,,,,,,000001,14/11/2025,Vente,"1560000,00",79,,RUE,2069,CLAUDE BERNARD,75005,PARIS 05,75,105,,BD,56,,21,,29,,9,"121,47",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"1560000,00",79,,RUE,2069,CLAUDE BERNARD,75005,PARIS 05,75,105,,BD,56,,21,,29,,9,"121,47",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"1560000,00",79,,RUE,2069,CLAUDE BERNARD,75005,PARIS 05,75,105,,BD,56,,21,,29,,9,"121,47",,,,,3,2,Appartement,,124,4,,,
,,,,,,,000001,13/11/2025,Vente,"680000,00",43,,RUE,9230,DU THEATRE,75015,PARIS 15,75,115,,DW,117,,89,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,13/11/2025,Vente,"680000,00",44,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DW,118,,147,,157,"37,14",158,"10,98",162,"19,37",163,"8,04",8,4,Local industriel. commercial ou assimilé,,93,0,,,
,,,,,,,000001,18/11/2025,Vente,"790000,00",10,,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,106,,51,,,,,,,,,,1,2,Appartement,,102,5,,,
,,,,,,,000001,18/11/2025,Vente,"790000,00",10,,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,106,,20,,,,,,,,,,1,2,Appartement,,60,3,,,
,,,,,,,000001,18/11/2025,Vente,"790000,00",10,,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,106,,51,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/11/2025,Vente,"790000,00",10,,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,106,,20,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,18/11/2025,Vente,"790000,00",10,,RUE,7911,DE QUATREFAGES,75005,PARIS 05,75,105,,AK,106,,51,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/10/2025,Vente,"430000,00",23,,RUE,5798,LOUIS MORARD,75014,PARIS 14,75,114,,CS,102,,11,"41,17",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,29/10/2025,Vente,"430000,00",23,,RUE,5798,LOUIS MORARD,75014,PARIS 14,75,114,,CS,102,,11,"41,17",,,,,,,,,1,2,Appartement,,44,2,,,
,,,,,,,000001,31/10/2025,Vente,"164080,00",88,,AV,2015,DE CHOISY,75013,PARIS 13,75,113,,CT,48,,24,,,,,,,,,,1,2,Appartement,,26,2,,,
,,,,,,,000001,31/10/2025,Vente,"164080,00",88,,AV,2015,DE CHOISY,75013,PARIS 13,75,113,,CT,48,,24,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,23/10/2025,Vente,"332000,00",85,,BD,1333,BRUNE,75014,PARIS 14,75,114,,CY,8,,53,"43,10",,,,,,,,,1,2,Appartement,,44,2,,,
,,,,,,,000001,23/10/2025,Vente,"332000,00",85,,BD,1333,BRUNE,75014,PARIS 14,75,114,,CY,8,,53,"43,10",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/10/2025,Vente,"385715,00",142,,RUE,4843,DE JAVEL,75015,PARIS 15,75,115,,EJ,54,,21,"47,82",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,22/10/2025,Vente,"385715,00",142,,RUE,4843,DE JAVEL,75015,PARIS 15,75,115,,EJ,54,,21,"47,82",,,,,,,,,1,2,Appartement,,47,3,,,
,,,,,,,000001,31/10/2025,Vente,"1792850,00",21,,RUE,7798,DE PRESBOURG,75016,PARIS 16,75,116,,FB,21,,42,,53,,6,"97,91",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,31/10/2025,Vente,"1792850,00",21,,RUE,7798,DE PRESBOURG,75016,PARIS 16,75,116,,FB,21,,42,,53,,6,"97,91",,,,,3,2,Appartement,,100,4,,,
,,,,,,,000001,31/10/2025,Vente,"1792850,00",21,,RUE,7798,DE PRESBOURG,75016,PARIS 16,75,116,,FB,21,,42,,53,,6,"97,91",,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,04/11/2025,Vente,"413170,00",150,,BD,6522,DU MONTPARNASSE,75014,PARIS 14,75,114,,AD,39,,59,"44,63",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,49,0,,,
,,,,,,,000001,30/10/2025,Vente,"466000,00",1,,RUE,4002,GAZAN,75014,PARIS 14,75,114,,AY,3,,427,,478,,,,,,,,2,2,Appartement,,51,2,,,
,,,,,,,000001,30/10/2025,Vente,"466000,00",1,,RUE,4002,GAZAN,75014,PARIS 14,75,114,,AY,3,,427,,478,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/11/2025,Vente,"355000,00",9,,RUE,1174,BOULLE,75011,PARIS 11,75,111,,BH,38,,32,,5,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,13/11/2025,Vente,"355000,00",9,,RUE,1174,BOULLE,75011,PARIS 11,75,111,,BH,38,,32,,5,,,,,,,,2,2,Appartement,,40,2,,,
,,,,,,,000001,27/10/2025,Vente,"352000,00",109,,BD,8208,RICHARD LENOIR,75011,PARIS 11,75,111,,AO,36,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,49,0,,,
,,,,,,,000001,27/10/2025,Vente,"352000,00",109,,BD,8208,RICHARD LENOIR,75011,PARIS 11,75,111,,AO,36,,2,"66,90",22,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,04/11/2025,Vente,"19500,00",12,,RUE,1026,DES BLUETS,75011,PARIS 11,75,111,,AW,40,,205,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/11/2025,Vente,"345000,00",57,,RUE,1794,DE CHARENTON,75012,PARIS 12,75,112,,ER,64,,300,,,,,,,,,,1,2,Appartement,,31,2,,,
,,,,,,,000001,28/10/2025,Vente,"409047,00",16,A,RUE,3974,GASTON DE CAILLAVET,75015,PARIS 15,75,115,,DU,2,,424,,425,,,,,,,,2,2,Appartement,,57,2,,,
,,,,,,,000001,20/11/2025,Vente,"221900,00",75,,RUE,7098,DE PATAY,75013,PARIS 13,75,113,,CP,82,,13,"32,30",,,,,,,,,1,2,Appartement,,30,2,,,
,,,,,,,000001,20/11/2025,Vente,"221900,00",75,,RUE,7098,DE PATAY,75013,PARIS 13,75,113,,CP,82,,13,"32,30",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,06/11/2025,Vente,"400000,00",212,,RUE,1794,DE CHARENTON,75012,PARIS 12,75,112,,DA,7,,21,,6,,,,,,,,2,2,Appartement,,41,2,,,
,,,,,,,000001,12/11/2025,Vente,"740000,00",59,,RUE,3705,FONDARY,75015,PARIS 15,75,115,,DG,30,,13,,,,,,,,,,1,2,Appartement,,40,2,,,
,,,,,,,000001,12/11/2025,Vente,"740000,00",59,,RUE,3705,FONDARY,75015,PARIS 15,75,115,,DG,30,,14,,,,,,,,,,1,2,Appartement,,40,2,,,
,,,,,,,000001,12/11/2025,Vente,"740000,00",59,,RUE,3705,FONDARY,75015,PARIS 15,75,115,,DG,30,,14,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/11/2025,Vente,"740000,00",59,,RUE,3705,FONDARY,75015,PARIS 15,75,115,,DG,30,,11,,,,,,,,,,1,2,Appartement,,35,2,,,
,,,,,,,000001,12/11/2025,Vente,"740000,00",59,,RUE,3705,FONDARY,75015,PARIS 15,75,115,,DG,30,,11,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"1154150,00",26,,RUE,0830,DES BELLES FEUILLES,75016,PARIS 16,75,116,,DW,60,,10,"65,57",35,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"1154150,00",26,,RUE,0830,DES BELLES FEUILLES,75016,PARIS 16,75,116,,DW,60,,10,"65,57",35,,,,,,,,2,2,Appartement,,64,3,,,
,,,,,,,000001,14/11/2025,Vente,"2250000,00",36,,RUE,6771,NICOLO,75016,PARIS 16,75,116,,DL,87,,30,,42,,83,,84,,93,,5,2,Appartement,,175,4,,,
,,,,,,,000001,14/11/2025,Vente,"2250000,00",36,,RUE,6771,NICOLO,75016,PARIS 16,75,116,,DL,87,,59,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"2250000,00",36,,RUE,6771,NICOLO,75016,PARIS 16,75,116,,DL,87,,30,,42,,83,,84,,93,,5,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"2250000,00",36,,RUE,6771,NICOLO,75016,PARIS 16,75,116,,DL,87,,30,,42,,83,,84,,93,,5,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"140000,00",20,,RUE,1267,BREGUET,75011,PARIS 11,75,111,,BI,74,,7,"14,30",,,,,,,,,1,2,Appartement,,14,1,,,
,,,,,,,000001,30/10/2025,Vente,"813000,00",18,,AV,9832,VILLEMAIN,75014,PARIS 14,75,114,,CQ,23,,48,,50,,52,,54,"75,36",,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,30/10/2025,Vente,"813000,00",18,,AV,9832,VILLEMAIN,75014,PARIS 14,75,114,,CQ,23,,48,,50,,52,,54,"75,36",,,4,2,Appartement,,73,4,,,
,,,,,,,000001,30/10/2025,Vente,"813000,00",18,,AV,9832,VILLEMAIN,75014,PARIS 14,75,114,,CQ,23,,48,,50,,52,,54,"75,36",,,4,3,Dépendance,,0,0,,,
,,,,,,,000001,03/11/2025,Vente,"528400,00",18,,RUE,5554,LEON FROT,75011,PARIS 11,75,111,,CK,4,,838,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,03/11/2025,Vente,"528400,00",24,,RUE,5554,LEON FROT,75011,PARIS 11,75,111,,CK,4,,1009,,518,"46,03",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,03/11/2025,Vente,"528400,00",24,,RUE,5554,LEON FROT,75011,PARIS 11,75,111,,CK,4,,1009,,518,"46,03",,,,,,,2,2,Appartement,,46,2,,,
,,,,,,,000001,07/11/2025,Vente,"485973,00",90,,RUE,8066,RAYNOUARD,75016,PARIS 16,75,116,,CD,13,,41,"42,47",65,,,,,,,,2,2,Appartement,,38,2,,,
,,,,,,,000001,07/11/2025,Vente,"485973,00",90,,RUE,8066,RAYNOUARD,75016,PARIS 16,75,116,,CD,13,,41,"42,47",65,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"673000,00",29,,BD,3116,EDGAR QUINET,75014,PARIS 14,75,114,,AI,5,,298,,574,"70,75",,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"673000,00",29,,BD,3116,EDGAR QUINET,75014,PARIS 14,75,114,,AI,5,,298,,574,"70,75",,,,,,,2,2,Appartement,,75,3,,,
,,,,,,,000001,08/11/2025,Vente,"100,00",54,,BD,0783,BEAUMARCHAIS,75011,PARIS 11,75,111,,BE,15,,42,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,10/11/2025,Vente,"225500,00",192,,RUE,9624,DE VAUGIRARD,75015,PARIS 15,75,115,,CF,5,,1,"25,93",,,,,,,,,1,2,Appartement,,24,1,,,
,,,,,,,000001,06/11/2025,Vente,"363000,00",20,,RUE,5042,JOUVENET,75016,PARIS 16,75,116,,AI,22,,242,"41,57",317,,,,,,,,2,2,Appartement,,42,2,,,
,,,,,,,000001,06/11/2025,Vente,"363000,00",20,,RUE,5042,JOUVENET,75016,PARIS 16,75,116,,AI,22,,242,"41,57",317,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,19/11/2025,Vente,"15000,00",51,,RUE,2745,DESNOUETTES,75015,PARIS 15,75,115,,BI,70,,73,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,24/10/2025,Vente,"298000,00",65,,RUE,7076,PASCAL,75013,PARIS 13,75,113,,EO,26,,110,"26,63",137,,138,,64,,,,4,2,Appartement,,24,2,,,
,,,,,,,000001,13/11/2025,Vente,"20000,00",63,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,BX,15,,499,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/10/2025,Vente,"10000,00",91,,RUE,8529,SAINT DOMINIQUE,75007,PARIS 07,75,107,,BZ,41,,29,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,03/11/2025,Vente,"45000,00",4,,RUE,1932,DE CHATILLON,75014,PARIS 14,75,114,,CI,175,,321,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,07/11/2025,Vente,"235000,00",16,,RUE,7186,PAUL VALERY,75016,PARIS 16,75,116,,FF,23,,47,"17,50",,,,,,,,,1,2,Appartement,,20,1,,,
,,,,,,,000001,07/11/2025,Vente,"235000,00",16,,RUE,7186,PAUL VALERY,75016,PARIS 16,75,116,,FF,23,,16,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"34000,00",110,,RUE,0143,D ALESIA,75014,PARIS 14,75,114,,CR,126,,238,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,05/11/2025,Vente,"34000,00",110,,RUE,0143,D ALESIA,75014,PARIS 14,75,114,,CR,126,,125,,153,,190,,199,,200,,10,3,Dépendance,,0,0,,,
,,,,,,,000001,29/10/2025,Vente,"155000,00",29,,RUE,1423,CAILLAUX,75013,PARIS 13,75,113,,DT,7,,11,,,,,,,,,,1,2,Appartement,,18,1,,,
,,,,,,,000001,29/10/2025,Vente,"155000,00",29,,RUE,1423,CAILLAUX,75013,PARIS 13,75,113,,DT,7,,11,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"244000,00",35,,RUE,3919,DE LA GAITE,75014,PARIS 14,75,114,,AJ,16,,67,"22,76",,,,,,,,,1,2,Appartement,,18,2,,,
,,,,,,,000001,23/10/2025,Vente,"1550000,00",33,,RUE,2469,DE CROULEBARBE,75013,PARIS 13,75,113,,EU,6,,223,,96,"101,16",,,,,,,2,2,Appartement,,100,2,,,
,,,,,,,000001,30/10/2025,Vente,"1111650,00",181,,RUE,7587,DE LA POMPE,75016,PARIS 16,75,116,,ES,44,,44,"94,57",75,,76,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,30/10/2025,Vente,"1111650,00",181,,RUE,7587,DE LA POMPE,75016,PARIS 16,75,116,,ES,44,,44,"94,57",75,,76,,,,,,3,2,Appartement,,85,3,,,
,,,,,,,000001,30/10/2025,Vente,"1111650,00",181,,RUE,7587,DE LA POMPE,75016,PARIS 16,75,116,,ES,44,,59,"8,74",,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,30/10/2025,Vente,"1111650,00",181,,RUE,7587,DE LA POMPE,75016,PARIS 16,75,116,,ES,44,,44,"94,57",75,,76,,,,,,3,3,Dépendance,,0,0,,,
,,,,,,,000001,14/11/2025,Vente,"800000,00",123,,BD,6522,DU MONTPARNASSE,75006,PARIS 06,75,106,,AT,89,,21,,22,,23,,31,"66,65",,,4,4,Local industriel. commercial ou assimilé,,72,0,,,
,,,,,,,000001,12/09/2025,Echange,"805000,00",6,,BD,5037,JOURDAN,75014,PARIS 14,75,114,,AZ,52,,525,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,12/09/2025,Echange,"805000,00",6,,BD,5037,JOURDAN,75014,PARIS 14,75,114,,AZ,52,,525,,,,,,,,,,1,2,Appartement,,99,4,,,
,,,,,,,000002,12/09/2025,Echange,"638750,00",6,,BD,5037,JOURDAN,75014,PARIS 14,75,114,,AZ,52,,528,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000002,12/09/2025,Echange,"638750,00",6,,BD,5037,JOURDAN,75014,PARIS 14,75,114,,AZ,52,,528,,,,,,,,,,1,2,Appartement,,78,3,,,
,,,,,,,000001,08/11/2025,Vente,"615000,00",84,,RUE,0212,D ALLERAY,75015,PARIS 15,75,115,,AG,4,,220,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,08/11/2025,Vente,"615000,00",84,,RUE,0212,D ALLERAY,75015,PARIS 15,75,115,,AG,4,,169,,94,,,,,,,,2,2,Appartement,,85,3,,,
,,,,,,,000001,08/11/2025,Vente,"615000,00",84,,RUE,0212,D ALLERAY,75015,PARIS 15,75,115,,AG,4,,169,,94,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,31/10/2025,Vente,"332000,00",29,,RUE,7510,DE PLAISANCE,75014,PARIS 14,75,114,,CP,107,,10,,,,,,,,,,1,2,Appartement,,32,2,,,
,,,,,,,000001,31/10/2025,Vente,"332000,00",29,,RUE,7510,DE PLAISANCE,75014,PARIS 14,75,114,,CP,107,,33,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"1024000,00",12,,RUE,3500,FALLEMPIN,75015,PARIS 15,75,115,,DX,5,,1278,,,,,,,,,,1,3,Dépendance,,0,0,,,
,,,,,,,000001,17/11/2025,Vente,"1024000,00",12,,RUE,3500,FALLEMPIN,75015,PARIS 15,75,115,,DX,5,,1054,"88,20",1214,,,,,,,,2,2,Appartement,,85,4,,,
,,,,,,,000001,17/11/2025,Vente,"1024000,00",12,,RUE,3500,FALLEMPIN,75015,PARIS 15,75,115,,DX,5,,1054,"88,20",1214,,,,,,,,2,3,Dépendance,,0,0,,,
,,,,,,,000001,23/09/2025,Vente,"170000,00",3,,RUE,4743,ISABEY,75016,PARIS 16,75,116,,BQ,125,,3,"18,16",5,,,,,,,,2,2,Appartement,,17,1,,,
